,Object Number,Is Highlight,Is Public Domain,Is Timeline Work,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
202004,X.304.3,False,False,True,328751,Ancient Near Eastern Art,,Stamp seal,Stamp seal (oval conoid) with deity (?),Assyro-Babylonian,Neo-Assyrian / Neo-Babylonian,,,,,,,,,,,,,,,,ca. 7th–6th century B.C.,-700,-500,"Neutral Chalcedony (Quartz)
","Seal Face: 1.53 x 1.35 cm
Height: 2.17 cm
String Hole: 1.5 - 3.0 cm",Museum Accession,,,,,,Mesopotamia,,,,,,Stone-Stamp Seals,,http://www.metmuseum.org/art/collection/search/328751,,,"Metropolitan Museum of Art, New York, NY",,
4865,Inst.68.8.48,False,False,True,5233,The American Wing,,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,,,,1820–30,1820,1830,Gilt brass,Diam. 2 5/8 in. (6.7 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/5233,,,"Metropolitan Museum of Art, New York, NY",,
194881,X.105.11,False,False,False,318312,"Arts of Africa, Oceania, and the Americas",,Nose ornament,Nose Ornament,Colombian,,,,,,,,,,,,,,,,,before 16th century,1200,1600,Gold (cast),Length 7/8 in.,Museum Accession,,,,,Colombia,,,,,,Magdalena River,Metal-Ornaments,,http://www.metmuseum.org/art/collection/search/318312,,,"Metropolitan Museum of Art, New York, NY",,
348795,O.C.216,False,False,False,553752,Egyptian Art,,"Amulet, dish",Bes amulet,,Third Intermediate Period or later,Dynasty 21–25,,,,,,,,,,,,,,,ca. 1070–664 B.C.,-1070,-1070,Faience,H. 1.5 cm (9/16 in.),Museum Accession,From,,,,Egypt,,,,,,,,,http://www.metmuseum.org/art/collection/search/553752,,,"Metropolitan Museum of Art, New York, NY",,
468922,48.105.34-,False,False,False,828056,Photographs,,Photograph,Wilkie Collins,,,,,,,,,,,,,,,,,,,0,0,Albumen silver print?,6 x 4 in.,"David Hunter McAlpin Fund, 1948",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/828056,,,"Metropolitan Museum of Art, New York, NY",,
288254,Ref.1947.1,False,False,False,425985,Drawings and Prints,,Print,A Copying-Day at the Metropolitan Museum of Art (for Harper's Weekly),,,,,,Publisher|Artist,,Harper's Weekly|W. C. Peters,"American, 1857–1916|American, 19th century",,"Harper's Weekly|Peters, W. C.",American|American,1857      |1800      ,1916      |1900      ,|,|,|,1902,1902,1902,Photomechanical reproduction,"Image: 13 3/4 × 20 1/4 in. (35 × 51.5 cm)
Sheet: 15 15/16 × 22 7/16 in. (40.5 × 57 cm)","Museum Accession, 1947",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/425985,,,"Metropolitan Museum of Art, New York, NY",,
3811,Inst.63.2.60,False,False,True,4071,The American Wing,,Glass Globe,Glass Globe,,,,,,,,,,,,,,,,,,ca. 1895,1892,1895,Glass,H. 5 5/8 in. (14.3 cm); Diam. 3 3/4 in. (9.5 cm),"Gift of New York Clearing House, 1963",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4071,,,"Metropolitan Museum of Art, New York, NY",,
418665,2020.64.127,False,False,False,718115,The American Wing,,Bowl,Bowl,,,,,,Manufacturer,,Rookwood Pottery Company,"American, Cincinnati, Ohio 1880–1967",,Rookwood Pottery Company,,1880      ,1967      ,,http://vocab.getty.edu/page/ulan/500331050,,1905,1905,1905,Earthenware,3 3/4 in. (9.5 cm),"Gift of Martin Eidelberg, 2020",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/718115,,,"Metropolitan Museum of Art, New York, NY",,
379089,WW.118,False,False,False,647706,Drawings and Prints,,Print,Stylized Flowers,,,,,,Artist|Publisher,,Franz Lebisch|Wiener Werkstätte,"Austrian, Vienna 1881–1965 Merkdorf",,"Lebisch, Franz|Wiener Werkstätte",Austrian,1881      ,1965      ,|,http://vocab.getty.edu/page/ulan/500236160|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1908,1908,1908,Color Lithograph,Sheet: 5 1/2 × 3 9/16 in. (14 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/647706,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399
334344,X.253.6,False,False,False,500532,Musical Instruments,,Clavichord,Clavichord,German,,,,,Maker,,Christian Gottlob Hubert Ansbach,,,"Ansbach, Christian Gottlob Hubert",,,,,,,1782,1782,1782,Various materials,"Approximate scaling and fretting (40 string pairs for 56 keys)
Pairs 1-17 (C-e) unfretted
C	-  121.8
c	 -  91.9
18: (f	 -  74.0
19: (f#	 -  70.5
20: (g 	-  67.0
21: (g#	- 64.6
20: a
21: (a#	-  57.2
      (b	-  54.6
22: (c1	-  50.9
      (c#1	-  48.4
23: (d1
24: (d#1	-  43.1
      (e1	-  41.1
25: (f1	-  38.7
      (f#1	-  36.9
26: (g1	-  35.2
      (g#1	-  33.4
27: a1
28: (a#1	-  29.2
29: (c2	-  26.0
      (c#2	-  24.6
30: d2
31: (d#2	-  22.1
      (e2	-  21.0
32: (f2	-  19.4
      (f#2	-  18.3
33: (g2	-  17.2
      (g#2	-  16.2
34: a2
35: (a#2	-  14.5
      (b2	-  13.7
36: (c3	-  12.8
      (c#3	-  11.9
37: d3
38: (d#3	-  10.4
      (e3	-  9.8
39: (f3	-  9.1
      (f#3	-  8.5
40: g3	-  7.9
Width parallel to keyboard:
   without moulding 141.2 cm
   with moulding      142.6 cm
Depth perpendicular to keyboard:
  without moulding 36.7 cm
  with moulding      37.3
Height without lid:  12.6 cm
3-octave span 47.1 cm
Keyboard width total:  74.1 cm",Museum Accession,,,,,Germany,,,,,,,Chordophone-Zither-struck-clavichord,,http://www.metmuseum.org/art/collection/search/500532,,,"Metropolitan Museum of Art, New York, NY",,
472375,53.600.3273,False,False,False,839408,Drawings and Prints,,Print,Engraving from a book of hours,,,,,,Artist,,Charles Nicolas Cochin II,"French, Paris 1715–1790 Paris",,"Cochin, Charles Nicolas, II",,1715      ,1790      ,,http://vocab.getty.edu/page/ulan/500021138,,1730–90,1730,1790,Engraving,Sheet: 3 9/16 × 2 3/16 in. (9 × 5.5 cm),"Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/839408,,,"Metropolitan Museum of Art, New York, NY",,
254363,X.808,False,False,False,387533,Drawings and Prints,,Print,"French and German Window Glass, Price List",,,,,,Author,,"Hills, Turner & Harmon","Boston, Massachusetts",,"Hills, Turner & Harmon",American,1800      ,1900      ,,,,1868,1868,1868,Commercial process,9 13/16 x 7 1/2 in. (24.9 x 19.1 cm),Museum Accession,,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/387533,,,"Metropolitan Museum of Art, New York, NY",,
255788,WW.307,False,False,False,388981,Drawings and Prints,,Print,Girl with a Bouquet of Flowers,,,,,,Publisher|Artist,Published by,Wiener Werkstätte|Mela Koehler,"Austrian, Vienna 1885–1960 Stockholm",,"Wiener Werkstätte|Koehler, Mela",Austrian,1885      ,1960      ,|Female,http://vocab.getty.edu/page/ulan/500268774|http://vocab.getty.edu/page/ulan/500109558,https://www.wikidata.org/wiki/Q241338|,1910,1910,1910,Color lithograph,sheet: 5 1/2 x 3 9/16 in. (14 x 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/388981,,,"Metropolitan Museum of Art, New York, NY",Girls|Flowers,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300132399
317394,X.209.15,False,False,True,469774,Medieval Art,,Belt plate,Belt Plate Fragment,Frankish,,,,,,,,,,,,,,,,,4th–7th century,300,699,"Iron, silver and brass inlay","Overall (attached together x.209.14, + .15): 2 11/16 x 2 x 3/16 in. (6.8 x 5.1 x 0.5 cm)",Museum Accession,,,,,,,,,,,,Metalwork-Iron,,http://www.metmuseum.org/art/collection/search/469774,,,"Metropolitan Museum of Art, New York, NY",,
381051,WW.650,False,False,False,650275,Drawings and Prints,,Print,Chinese Woman,,,,,,Artist|Publisher,,Hans Böhler|Wiener Werkstätte,"Austrian, Vienna 1884—1961 Vienna",,"Böhler, Hans|Wiener Werkstätte",Austrian,1884      ,1961      ,|,http://vocab.getty.edu/page/ulan/500078072|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1912,1912,1912,Color lithograph,Sheet: 5 1/2 × 3 9/16 in. (13.9 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/650275,,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
254445,X.809,False,False,False,387615,Drawings and Prints,,Book,"Formica, Laminated Plastic, Idea/Fact Book for Architects and Designers",,,,,,Author,,Formica Corporation,"American, founded 1913",,Formica Corporation,American,1913      ,2050      ,,,,1965,1965,1965,Illustrations: photomechanical process,11 x 8 7/16 in. (28 x 21.5 cm),Museum Accession,,,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/387615,,,"Metropolitan Museum of Art, New York, NY",,
461671,i2078819_059,True,False,False,813839,The Libraries,,,Bergdorf Goodman sketches : Hulitar 1935-1939 : B2172,,,,,,Designer|Publisher,,Philip Hulitar|Bergdorf Goodman,"American, born Greece, 1905|American, founded 1899",,Hulitar Philip|Bergdorf Goodman,,1905      |1899      ,9999      ,|,|,|,1939,1939,1939,,"Height: 10 7/8 in. (27.6 cm)
Width: 8 3/8 in. (21.3 cm)",,,New York,,New York,,,,,,,,,,http://www.metmuseum.org/art/collection/search/813839,,,"Metropolitan Museum of Art, New York, NY",,
256008,WW.26,False,False,False,389201,Drawings and Prints,,Print,"Vienna: Alt Währing, Gersthof Cemetery (Wien: Alt-Währing Gersthofer Friedhof)",,,,,,Publisher|Artist,Published by,Wiener Werkstätte|Emil Hoppe,"Austrian, Vienna 1876–1957 Salzburg",,"Wiener Werkstätte|Hoppe, Emil",Austrian,1876      ,1957      ,|,http://vocab.getty.edu/page/ulan/500268774|http://vocab.getty.edu/page/ulan/500232997,https://www.wikidata.org/wiki/Q241338|https://www.wikidata.org/wiki/Q1336246,1907,1907,1907,Color lithograph,sheet: 5 1/2 x 3 7/16 in. (14 x 8.7 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/389201,,,"Metropolitan Museum of Art, New York, NY",Gates,http://vocab.getty.edu/page/aat/300002916
167694,X.702,False,False,True,271714,Photographs,,Photograph,"[Family Seated by Thatched Hut, South America]",,,,,,Artist,,Unknown,,,Unknown,,,,,,,1850s,1850,1859,Salted paper print from glass negative,16.7 x 21.0 cm (6 9/16 x 8 1/4 in.),Museum Accession,,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/271714,,,"Metropolitan Museum of Art, New York, NY",Houses|Children|Men|Women|Family,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300025945|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300435378
227721,X.771,False,False,False,359713,Drawings and Prints,,Print,Hastings,,,,,,Engraver|Artist|Publisher,After,Robert William Wallis|Joseph Mallord William Turner|E. Gambart & Co.,"British, London 1794–1878 Hove, Sussex|British, London 1775–1851 London|London",,"Wallis, Robert William|Turner, Joseph Mallord William|Gambart, E. & Co.",British|British,1794      |1775      |1800      ,1878      |1851      |1899      ,||,http://vocab.getty.edu/page/ulan/500329670|http://vocab.getty.edu/page/ulan/500026846|,|https://www.wikidata.org/wiki/Q159758|,1851,1851,1851,Engraving on chine collé,plate: 20 3/8 x 26 5/16 in. (51.8 x 66.8 cm),Museum Accession,,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/359713,,,"Metropolitan Museum of Art, New York, NY",,
379265,WW.259,False,False,False,647913,Drawings and Prints,,Print,"Karlsbad: Goethe House, Old Meadow [Street] (Karlsbad: Goethehaus, Alte Wiese)",,,,,,Artist|Publisher,,Karl Schwetz|Wiener Werkstätte,"Austrian, Kanitz (Moravia) 1888–1965 Vienna",,"Schwetz, Karl|Wiener Werkstätte",Austrian,1888      ,1965      ,|,http://vocab.getty.edu/page/ulan/500170934|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1909,1909,1909,Color lithograph,Sheet: 5 1/2 × 3 9/16 in. (14 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/647913,,,"Metropolitan Museum of Art, New York, NY",Museums,http://vocab.getty.edu/page/aat/300312302
6071,Inst.67.15.67,False,False,True,6474,The American Wing,,Plate,Plate,French,,,,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 15/16 in. (2.4 cm); Diam. 6 3/4 in. (17.1 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/6474,,,"Metropolitan Museum of Art, New York, NY",,
317424,X.209.43,False,False,True,469805,Medieval Art,,Buckle loop,Belt Buckle Loop,Frankish or Burgundian,,,,,,,,,,,,,,,,,4th–7th century,300,699,"Iron, silver inlay",Overall: 2 9/16 x 1 3/16 x 3/8 in. (6.5 x 3 x 1 cm),Museum Accession,Made in,,,Burgundy,,,,,,,,Metalwork-Iron,,http://www.metmuseum.org/art/collection/search/469805,,,"Metropolitan Museum of Art, New York, NY",,
3813,Inst.63.2.62,False,False,True,4073,The American Wing,,Glass Globe,Glass Globe,,,,,,,,,,,,,,,,,,ca. 1895,1892,1895,Glass,H. 5 5/8 in. (14.3 cm); Diam. 3 3/4 in. (9.5 cm),"Gift of New York Clearing House, 1963",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4073,,,"Metropolitan Museum of Art, New York, NY",,
355580,O.C.2914,False,False,False,561224,Egyptian Art,,"Amulet, dish",Thoth amulet,,Third Intermediate Period or later,Dynasty 21–25,,,,,,,,,,,,,,,ca. 1070–664 B.C.,-1070,-1070,Pottery,H. 1.6 cm (5/8 in.),"Gift of Joseph W. Drexel, 1889",From,,,,Egypt,,,,,,,,,http://www.metmuseum.org/art/collection/search/561224,,,"Metropolitan Museum of Art, New York, NY",,
297450,x.165.15,False,False,True,442889,Islamic Art,,Coin weight,Coin Weight,,,,,,,,,,,,,,,,,,11th century,1000,1099,Glass,"H. 1/8 in. (0.3 cm)
Diam. 7/8 in. (2.2 cm)
Wt. 0.11 oz. (3.12 g)",Museum Accession,Attributed to,,,,Egypt,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/442889,,,"Metropolitan Museum of Art, New York, NY",Weights and Measures,http://vocab.getty.edu/page/aat/300386648
256078,WW.189,False,False,False,389271,Drawings and Prints,,Print,Happy Easter! (Frohe Ostern!),,,,,,Publisher|Artist,Published by,Wiener Werkstätte|Josef Diveky,"Hungarian, 1887–1951",,"Wiener Werkstätte|Diveky, Josef",Hungarian,1887      ,1951      ,|,http://vocab.getty.edu/page/ulan/500268774|http://vocab.getty.edu/page/ulan/500135229,https://www.wikidata.org/wiki/Q241338|,1909,1909,1909,Color lithograph,sheet: 5 1/2 x 3 9/16 in. (14 x 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/389271,,,"Metropolitan Museum of Art, New York, NY",Buildings|Easter,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300069057
2853,"Inst.67.15.77a, b",False,False,False,3056,The American Wing,,Custard cup,Custard Cup,French,,,,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in|(none assigned),Paris,,,France|Harold Copping,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3056,,,"Metropolitan Museum of Art, New York, NY",,
256319,WW.559,False,False,False,389512,Drawings and Prints,,Print,Fashion (Mode),,,,,,Publisher|Artist,Published by,Wiener Werkstätte|Maria Likarz,"Austrian, 1893–1971",,"Wiener Werkstätte|Likarz, Maria",Austrian,1893      ,1971      ,|Female,http://vocab.getty.edu/page/ulan/500268774|,https://www.wikidata.org/wiki/Q241338|,1911,1911,1911,Color lithograph,sheet: 3 9/16 x 5 1/2 in. (9 x 14 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/389512,,,"Metropolitan Museum of Art, New York, NY",Women,http://vocab.getty.edu/page/aat/300025943
155243,X.21.170,False,False,True,256713,Greek and Roman Art,,"Bottle, two-handled",Glass two-handled bottle,Roman,Late Imperial,,,,,,,,,,,,,,,,4th–5th century A.D.,300,499,Glass,Overall: 4 5/8in. (11.8cm),Museum Accession,,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/256713,,,"Metropolitan Museum of Art, New York, NY",Bottles,http://vocab.getty.edu/page/aat/300045627
297446,x.165.11,False,False,True,442885,Islamic Art,,Coin weight,Coin Weight,,,,,,,,,,,,,,,,,,11th century,1000,1099,Glass,"H. 3/16 in. (0.5 cm)
Diam. 1 1/8 in. (2.9 cm)
Wt. 0.19 oz. (5.39 g)",Museum Accession,Attributed to,,,,Egypt,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/442885,,,"Metropolitan Museum of Art, New York, NY",Weights and Measures,http://vocab.getty.edu/page/aat/300386648
473140,32.35(194),False,False,False,841019,Drawings and Prints,,Print,Portrait of Lady Francis Byron,,,,,,Engraver|Artist|Sitter|Publisher,After,"John Faber, the Younger|William Hogarth|Lady Francis Byron (née Berkeley)|John Faber, the Younger","British, ca. 1695–1756|British, London 1697–1764 London|British, 1702?–1757|British, ca. 1695–1756",,"Faber, John the Younger|Hogarth, William|Byron (née Berkeley), Lady Francis|Faber, John the Younger",,1695      |1697      |1702      |1695      ,1756      |1764      |1757      |1756      ,|||,http://vocab.getty.edu/page/ulan/500021840|http://vocab.getty.edu/page/ulan/500004242||http://vocab.getty.edu/page/ulan/500021840,|https://www.wikidata.org/wiki/Q171344||,1736,1736,1736,Mezzotint; second state of two,Sheet: 13 3/8 × 9 13/16 in. (34 × 25 cm),"Harris Brisbane Dick Fund, 1932",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/841019,,,"Metropolitan Museum of Art, New York, NY",,
364257,X.613.5,False,False,False,573873,Egyptian Art,,Inlay,Inlays in different shapes,,Old Kingdom,Dynasty 3,reign of Djoser,,,,,,,,,,,,,,ca. 2649–2630 B.C.,-2649,-2649,Blue green faience,,Museum Accession,From,,,,Egypt,Memphite Region,Saqqara,Djoser Pyramid,,,,,,http://www.metmuseum.org/art/collection/search/573873,,,"Metropolitan Museum of Art, New York, NY",,
469198,Ref.Jacquemart.7,False,False,False,828704,Drawings and Prints,,Print,"A Dutch Gentleman, after Adriaen de Vries",,,,,Etchings of Pictures in the Metropolitan Museum New York,Publisher|Artist|Artist,After,P. & D. Colnaghi & Co.|Adriaen de Vries|Jules-Ferdinand Jacquemart,"Netherlandish, The Hague ca. 1545–1626 Prague|French, Paris 1837–1880 Paris",,"Colnaghi & Co., P. & D.|Vries, Adriaen de|Jacquemart, Jules-Ferdinand",,1760      |1545      |1837      ,9999      |1626      |1880      ,||,http://vocab.getty.edu/page/ulan/500215994|http://vocab.getty.edu/page/ulan/500021335|http://vocab.getty.edu/page/ulan/500006882,||,1871,1871,1871,"Etching, third state of three (Gonse)","Sheet: 18 1/8 × 13 3/8 in. (46 × 34 cm)
Plate: 7 7/8 × 5 7/8 in. (20 × 15 cm)",,,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/828704,,,"Metropolitan Museum of Art, New York, NY",,
6067,Inst.67.15.63,False,False,False,6470,The American Wing,,Plate,Plate,French,,,,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 15/16 in. (2.4 cm); Diam. 6 3/4 in. (17.1 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/6470,,,"Metropolitan Museum of Art, New York, NY",,
466403,2020.64.155,False,False,False,823311,The American Wing,,Bracket,Wall sconce for candles,,,,,,Maker,,Susi Singer,"Austrian, Vienna 1891–1965 California",,"Singer, Susi",,1891      ,1965      ,Female,http://vocab.getty.edu/page/ulan/500329401,,ca. 1930s,1925,1945,Ceramic,12 in. length,"Gift of Martin Eidelberg, 2020",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/823311,,,"Metropolitan Museum of Art, New York, NY",,
366194,125.97 D932,True,False,False,591824,The Libraries,,,"""Alberti Dvreri pictoris et architecti praestantissimi De vrbibvs...""","Paris: Officina Christiani Wecheli, 1535",,,,,Author,,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471      ,1528      ,,http://vocab.getty.edu/page/ulan/500115493,https://www.wikidata.org/wiki/Q5580,1535,1535,1535,Illustrated book,78 pp.; H: 13 3/4 in. (35 cm),Purchased with income from the Jacob S. Rogers Fund,,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/591824,https://www.wikidata.org/wiki/Q29385974,,"Metropolitan Museum of Art, New York, NY",,
