ORDERNUMBER	SALES	MONTH_ID	YEAR_ID	PRODUCTLINE	COUNTRY
10353	3288.4	12	2004	Vintage Cars	USA
10361	2725.47	12	2004	Vintage Cars	Australia
10375	3224.2	2	2005	Vintage Cars	France
10388	3211.38	3	2005	Vintage Cars	USA
10398	1796.34	3	2005	Vintage Cars	France
10401	1979.6	4	2005	Vintage Cars	USA
10416	1921.41	5	2005	Vintage Cars	Italy
10104	3705.24	1	2003	Trucks and Buses	Spain
10115	2843.91	4	2003	Trucks and Buses	USA
10127	6176.42	6	2003	Trucks and Buses	USA
10141	5500.44	8	2003	Trucks and Buses	Finland
10151	3220.1	9	2003	Trucks and Buses	Finland
10165	4556.16	10	2003	Trucks and Buses	Singapore
10176	3114.89	11	2003	Trucks and Buses	Italy
10184	4948.2	11	2003	Trucks and Buses	Spain
10195	5161.17	11	2003	Trucks and Buses	USA
10207	2657.76	12	2003	Trucks and Buses	USA
10220	3983.05	2	2004	Trucks and Buses	Ireland
10230	3974.94	3	2004	Trucks and Buses	Germany
10246	2928.42	5	2004	Trucks and Buses	Spain
10259	3054.57	6	2004	Trucks and Buses	Singapore
10271	3345.26	7	2004	Trucks and Buses	USA
10282	4310.72	8	2004	Trucks and Buses	USA
10292	4983.14	9	2004	Trucks and Buses	USA
10305	4618.32	10	2004	Trucks and Buses	USA
10314	3403.12	10	2004	Trucks and Buses	Denmark
10325	5190.42	11	2004	Trucks and Buses	Norway
10336	3141.57	11	2004	Trucks and Buses	France
10350	2213.4	12	2004	Trucks and Buses	Spain
10359	4896.7	12	2004	Trucks and Buses	France
10371	2714.4	1	2005	Trucks and Buses	USA
10383	3087.05	2	2005	Trucks and Buses	Spain
10395	5692.96	3	2005	Trucks and Buses	France
10412	3460.86	5	2005	Trucks and Buses	Spain
10425	1895.94	5	2005	Trucks and Buses	France
10104	1705.92	1	2003	Trains	Spain
10117	1033.41	4	2003	Trains	Singapore
10127	3179.52	6	2003	Trains	USA
10142	2091.18	8	2003	Trains	USA
10153	1779.71	9	2003	Trains	Spain
10165	2537.64	10	2003	Trains	Singapore
10176	2448.72	11	2003	Trains	Italy
10185	972.4	11	2003	Trains	USA
10196	2856.14	11	2003	Trains	USA
10208	1968.3	1	2004	Trains	France
10220	2056.2	2	2004	Trains	Ireland
10230	2242.02	3	2004	Trains	Germany
10247	3128.65	5	2004	Trains	Finland
10272	2443.26	7	2004	Trains	USA
10282	2470.86	8	2004	Trains	USA
10292	1927.45	9	2004	Trains	USA
10306	2051.56	10	2004	Trains	UK
10314	2337.38	10	2004	Trains	Denmark
10325	5932.96	11	2004	Trains	Norway
10337	2296.77	11	2004	Trains	USA
10350	6490.88	12	2004	Trains	Spain
10359	1623.25	12	2004	Trains	France
10372	1405.92	1	2005	Trains	Japan
10383	2282.28	2	2005	Trains	Spain
10395	8977.05	3	2005	Trains	France
10413	3256.35	5	2005	Trains	USA
10108	2821.66	3	2003	Motorcycles	Philippines
10121	3293.4	5	2003	Motorcycles	France
10135	4224	7	2003	Motorcycles	USA
10145	3091.68	8	2003	Motorcycles	USA
10159	2219.6	10	2003	Motorcycles	USA
10169	3866.4	11	2003	Motorcycles	Australia
10180	1964.76	11	2003	Motorcycles	France
10190	2668.8	11	2003	Motorcycles	Spain
10211	3222	1	2004	Motorcycles	France
10224	3864.5	2	2004	Motorcycles	France
10237	1366.8	4	2004	Motorcycles	USA
10252	3475.68	5	2004	Motorcycles	France
10264	4206.5	6	2004	Motorcycles	USA
10276	1486.38	8	2004	Motorcycles	USA
10285	3077.88	8	2004	Motorcycles	USA
10299	3544.2	9	2004	Motorcycles	Finland
10309	2483.04	10	2004	Motorcycles	Norway
10319	3478.05	11	2004	Motorcycles	USA
10331	3657.8	11	2004	Motorcycles	USA
10341	4682.36	11	2004	Motorcycles	Austria
10356	3937.7	12	2004	Motorcycles	France
10365	4984.32	1	2005	Motorcycles	USA
10375	5406.66	2	2005	Motorcycles	France
10390	3491.18	3	2005	Motorcycles	USA
10403	2118.54	4	2005	Motorcycles	UK
10105	2897.47	2	2003	Ships	Denmark
10119	1916.75	4	2003	Ships	Austria
10129	1860	6	2003	Ships	UK
10142	2624	8	2003	Ships	USA
10153	2780.81	9	2003	Ships	Spain
10167	3239.62	10	2003	Ships	Sweden
10177	1824	11	2003	Ships	Spain
10185	1134	11	2003	Ships	USA
10197	1487.41	11	2003	Ships	Spain
10208	2837.46	1	2004	Ships	France
10222	1942.77	2	2004	Ships	USA
10233	2544.12	3	2004	Ships	USA
10248	2568.24	5	2004	Ships	USA
10261	2108	6	2004	Ships	Canada
10273	1372.14	7	2004	Ships	Belgium
10283	3540.15	8	2004	Ships	Canada
10295	1958.84	9	2004	Ships	USA
10306	2700	10	2004	Ships	UK
10315	2542	10	2004	Ships	France
10326	2340	11	2004	Ships	Sweden
10339	2816.44	11	2004	Ships	Japan
10350	3526.82	12	2004	Ships	Spain
10373	4627.92	1	2005	Ships	Finland
10385	1933.5	2	2005	Ships	USA
10396	2600.13	3	2005	Ships	USA
10414	2639.58	5	2005	Ships	USA
10106	3312.97	2	2003	Planes	Italy
10120	3863.87	4	2003	Planes	Australia
10133	1863.36	6	2003	Planes	Spain
10143	3945.96	8	2003	Planes	USA
10156	4954.08	10	2003	Planes	Spain
10168	2762.2	10	2003	Planes	USA
10199	3989.76	12	2003	Planes	USA
10210	1649.55	1	2004	Planes	Japan
10223	2534.75	2	2004	Planes	Australia
10235	2580.25	4	2004	Planes	Canada
10250	2831.54	5	2004	Planes	USA
10262	3361.2	6	2004	Planes	Spain
10275	2864.32	7	2004	Planes	France
10284	1994.88	8	2004	Planes	Norway
10296	4296.6	9	2004	Planes	Germany
10308	2224.95	10	2004	Planes	USA
10316	2795.14	11	2004	Planes	UK
10328	2762.1	11	2004	Planes	Italy
10340	2658	11	2004	Planes	Spain
10353	5043.87	12	2004	Planes	USA
10361	1210.8	12	2004	Planes	Australia
10375	3029.19	2	2005	Planes	France
10388	10066.6	3	2005	Planes	USA
10398	4121.43	3	2005	Planes	France
10401	1135.31	4	2005	Planes	USA
10416	2100.82	5	2005	Planes	Italy
10105	2034.35	2	2003	Ships	Denmark
10117	3027.84	4	2003	Ships	Singapore
10128	3104	6	2003	Ships	Spain
10142	3612.43	8	2003	Ships	USA
10153	2711.88	9	2003	Ships	Spain
10166	3013.97	10	2003	Ships	USA
10177	2738.54	11	2003	Ships	Spain
10185	2832	11	2003	Ships	USA
10196	4720	11	2003	Ships	USA
10208	3222	1	2004	Ships	France
10221	2231	2	2004	Ships	Belgium
10232	2296.84	3	2004	Ships	UK
10248	4157.2	5	2004	Ships	USA
10273	2146.2	7	2004	Ships	Belgium
10282	3724.23	8	2004	Ships	USA
10293	2084.81	9	2004	Ships	Italy
10306	3488.78	10	2004	Ships	UK
10314	1753.06	10	2004	Ships	Denmark
10327	3469.2	11	2004	Ships	Denmark
10337	2530.8	11	2004	Ships	USA
10350	2924.32	12	2004	Ships	Spain
10372	4496.8	1	2005	Ships	Japan
10384	6397.44	2	2005	Ships	USA
10397	2577.6	3	2005	Ships	France
10414	3533.62	5	2005	Ships	USA
10106	3177.3	2	2003	Ships	Italy
10119	2730.06	4	2003	Ships	Austria
10131	1891.78	6	2003	Ships	USA
10143	2612.48	8	2003	Ships	USA
10155	2925.76	10	2003	Ships	Finland
10167	2940.02	10	2003	Ships	Sweden
10178	3293.24	11	2003	Ships	France
10186	2389.68	11	2003	Ships	UK
10197	2172.48	11	2003	Ships	Spain
10209	2927.43	1	2004	Ships	USA
10222	2659.54	2	2004	Ships	USA
10249	3838	5	2004	Ships	USA
10262	4142.16	6	2004	Ships	Spain
10274	2172.48	7	2004	Ships	USA
10283	1882.8	8	2004	Ships	Canada
10296	3477.86	9	2004	Ships	Germany
10307	3323.84	10	2004	Ships	USA
10316	4195.8	11	2004	Ships	UK
10328	4156.58	11	2004	Ships	Italy
10339	3918.75	11	2004	Ships	Japan
10352	2352.67	12	2004	Ships	USA
10361	1089.36	12	2004	Ships	Australia
10373	2701.12	1	2005	Ships	Finland
10386	2487.04	3	2005	Ships	Spain
10398	3910.32	3	2005	Ships	France
10400	4038.8	4	2005	Ships	USA
10415	3070.4	5	2005	Ships	Australia
10106	3763.46	2	2003	Planes	Italy
10120	2584.8	4	2003	Planes	Australia
10131	4427.6	6	2003	Planes	USA
10143	2152.02	8	2003	Planes	USA
10155	2353.4	10	2003	Planes	Finland
10168	3431.39	10	2003	Planes	USA
10178	1930.5	11	2003	Planes	France
10198	4774.56	11	2003	Planes	Philippines
10210	2592.72	1	2004	Planes	Japan
10222	3246.75	2	2004	Planes	USA
10235	3372.5	4	2004	Planes	Canada
10250	3909.15	5	2004	Planes	USA
10262	2994.75	6	2004	Planes	Spain
10275	4472.52	7	2004	Planes	France
10284	4576.95	8	2004	Planes	Norway
10296	2441.04	9	2004	Planes	Germany
10308	3106.25	10	2004	Planes	USA
10316	2706.41	11	2004	Planes	UK
10328	4021.53	11	2004	Planes	Italy
10340	4826.25	11	2004	Planes	Spain
10352	4935.28	12	2004	Planes	USA
10361	2754.7	12	2004	Planes	Australia
10375	3856.71	2	2005	Planes	France
10386	3102.08	3	2005	Planes	Spain
10398	1908.72	3	2005	Planes	France
10401	7543.75	4	2005	Planes	USA
10416	2457.18	5	2005	Planes	Italy
10105	2038.87	2	2003	Ships	Denmark
10119	2499.26	4	2003	Ships	Austria
10129	3838.05	6	2003	Ships	UK
10143	2643.99	8	2003	Ships	USA
10154	2315.88	10	2003	Ships	USA
10167	3225.06	10	2003	Ships	Sweden
10177	2451.84	11	2003	Ships	Spain
10185	2254.98	11	2003	Ships	USA
10197	3939.5	11	2003	Ships	Spain
10208	3424.7	1	2004	Ships	France
10222	2914.2	2	2004	Ships	USA
10233	2389.6	3	2004	Ships	USA
10248	2428.48	5	2004	Ships	USA
10261	3021.48	6	2004	Ships	Canada
10273	2610.72	7	2004	Ships	Belgium
10283	3091.19	8	2004	Ships	Canada
10295	2576.2	9	2004	Ships	USA
10306	3232.31	10	2004	Ships	UK
10316	3573.6	11	2004	Ships	UK
10327	2022.51	11	2004	Ships	Denmark
10339	3717.5	11	2004	Ships	Japan
10350	2185.15	12	2004	Ships	Spain
10373	2883.53	1	2005	Ships	Finland
10386	5017.57	3	2005	Ships	Spain
10397	1463	3	2005	Ships	France
10414	2352.59	5	2005	Ships	USA
10103	4460.82	1	2003	Classic Cars	Norway
10114	4758.18	4	2003	Classic Cars	France
10126	4597.2	5	2003	Classic Cars	Spain
10140	4114.8	7	2003	Classic Cars	USA
10150	2104	9	2003	Classic Cars	Singapore
10164	3195.27	10	2003	Classic Cars	Austria
10175	3611.16	11	2003	Classic Cars	UK
10183	2000.77	11	2003	Classic Cars	USA
10194	2314.26	11	2003	Classic Cars	France
10206	3871.89	12	2003	Classic Cars	Canada
10217	2728	2	2004	Classic Cars	Singapore
10229	5614	3	2004	Classic Cars	USA
10245	4628.8	5	2004	Classic Cars	USA
10258	3641.4	6	2004	Classic Cars	Japan
10270	4048	7	2004	Classic Cars	Australia
10281	2321.46	8	2004	Classic Cars	USA
10291	3256.96	9	2004	Classic Cars	Sweden
10304	4208	10	2004	Classic Cars	France
10313	2973.9	10	2004	Classic Cars	Canada
10324	4248.3	11	2004	Classic Cars	USA
10336	9558.8	11	2004	Classic Cars	France
10348	2650.56	11	2004	Classic Cars	Spain
10358	3761.37	12	2004	Classic Cars	Spain
10371	4301.34	1	2005	Classic Cars	USA
10382	1864.56	2	2005	Classic Cars	USA
10411	3576.8	5	2005	Classic Cars	Canada
10424	3722.32	5	2005	Classic Cars	Spain
10106	3986.56	2	2003	Planes	Italy
10120	3417.12	4	2003	Planes	Australia
10133	2691.09	6	2003	Planes	Spain
10145	2752.6	8	2003	Planes	USA
10168	4527.72	10	2003	Planes	USA
10188	3957.05	11	2003	Planes	Norway
10210	2818	1	2004	Planes	Japan
10223	3199.86	2	2004	Planes	Australia
10235	2402.75	4	2004	Planes	Canada
10250	6055.72	5	2004	Planes	USA
10263	5465.16	6	2004	Planes	USA
10275	6378.72	7	2004	Planes	France
10285	5392.8	8	2004	Planes	USA
10297	3986.5	9	2004	Planes	Ireland
10308	4009.23	10	2004	Planes	USA
10318	7119	11	2004	Planes	USA
10328	4072.2	11	2004	Planes	Italy
10340	4094.51	11	2004	Planes	Spain
10353	3302.4	12	2004	Planes	USA
10361	3186.48	12	2004	Planes	Australia
10375	1668.25	2	2005	Planes	France
10388	7154.5	3	2005	Planes	USA
10398	2810.83	3	2005	Planes	France
10401	2018.31	4	2005	Planes	USA
10416	5642.83	5	2005	Planes	Italy
10106	3273.6	2	2003	Planes	Italy
10120	3268	4	2003	Planes	Australia
10143	2688	8	2003	Planes	USA
10155	3715.2	10	2003	Planes	Finland
10168	4608	10	2003	Planes	USA
10199	3131.2	12	2003	Planes	USA
10210	2678.4	1	2004	Planes	Japan
10223	1747.2	2	2004	Planes	Australia
10235	2944	4	2004	Planes	Canada
10250	2956.8	5	2004	Planes	USA
10262	2052	6	2004	Planes	Spain
10275	3164.8	7	2004	Planes	France
10284	1740	8	2004	Planes	Norway
10296	1777.6	9	2004	Planes	Germany
10308	1831.2	10	2004	Planes	USA
10316	3609.6	11	2004	Planes	UK
10328	2112	11	2004	Planes	Italy
10341	3644.12	11	2004	Planes	Austria
10353	3523.85	12	2004	Planes	USA
10361	5001.92	12	2004	Planes	Australia
10375	5208.72	2	2005	Planes	France
10386	3018.88	3	2005	Planes	Spain
10398	1902.4	3	2005	Planes	France
10401	7084	4	2005	Planes	USA
10416	2620.8	5	2005	Planes	Italy
10105	3164.46	2	2003	Ships	Denmark
10118	4219.2	4	2003	Ships	Spain
10129	3828.3	6	2003	Ships	UK
10142	2334.99	8	2003	Ships	USA
10153	4407.5	9	2003	Ships	Spain
10167	2812.8	10	2003	Ships	Sweden
10177	4055.04	11	2003	Ships	Spain
10185	3891.66	11	2003	Ships	USA
10197	2488.32	11	2003	Ships	Spain
10208	4447.4	1	2004	Ships	France
10222	4187.22	2	2004	Ships	USA
10232	4615.68	3	2004	Ships	UK
10248	3245.4	5	2004	Ships	USA
10261	2203.75	6	2004	Ships	Canada
10273	3446	7	2004	Ships	Belgium
10283	1939.3	8	2004	Ships	Canada
10295	3473.78	9	2004	Ships	USA
10306	2884.8	10	2004	Ships	UK
10315	2670.65	10	2004	Ships	France
10327	3440	11	2004	Ships	Denmark
10337	2770.78	11	2004	Ships	USA
10350	2397.54	12	2004	Ships	Spain
10373	3275.56	1	2005	Ships	Finland
10386	4143.6	3	2005	Ships	Spain
10397	5192.64	3	2005	Ships	France
10414	3029.04	5	2005	Ships	USA
10105	2556.18	2	2003	Ships	Denmark
10117	3753.9	4	2003	Ships	Singapore
10129	2562.3	6	2003	Ships	UK
10142	3245.58	8	2003	Ships	USA
10153	2204.6	9	2003	Ships	Spain
10167	3003	10	2003	Ships	Sweden
10177	2526.48	11	2003	Ships	Spain
10185	1747.9	11	2003	Ships	USA
10197	3267.25	11	2003	Ships	Spain
10208	2818.53	1	2004	Ships	France
10222	2955.54	2	2004	Ships	USA
10232	2885.05	3	2004	Ships	UK
10248	3162.95	5	2004	Ships	USA
10261	4071.5	6	2004	Ships	Canada
10273	2969.46	7	2004	Ships	Belgium
10283	3396.44	8	2004	Ships	Canada
10294	4692.6	9	2004	Ships	USA
10306	3515.7	10	2004	Ships	UK
10315	3380.69	10	2004	Ships	France
10327	3204.57	11	2004	Ships	Denmark
10337	2588.04	11	2004	Ships	USA
10350	2854.75	12	2004	Ships	Spain
10373	4025.6	1	2005	Ships	Finland
10386	2864.4	3	2005	Ships	Spain
10397	3789.72	3	2005	Ships	France
10414	2439.99	5	2005	Ships	USA
10106	2949.12	2	2003	Planes	Italy
10119	1539.72	4	2003	Planes	Austria
10131	2213.38	6	2003	Planes	USA
10143	2919.58	8	2003	Planes	USA
10155	3778.28	10	2003	Planes	Finland
10168	3233.49	10	2003	Planes	USA
10178	3431.25	11	2003	Planes	France
10198	2546.8	11	2003	Planes	Philippines
10210	2953.86	1	2004	Planes	Japan
10222	3183.29	2	2004	Planes	USA
10235	2466.7	4	2004	Planes	Canada
10250	2363.22	5	2004	Planes	USA
10262	2487.45	6	2004	Planes	Spain
10275	2249.05	7	2004	Planes	France
10284	2061.12	8	2004	Planes	Norway
10296	4071.14	9	2004	Planes	Germany
10308	2656.29	10	2004	Planes	USA
10316	2736.36	11	2004	Planes	UK
10328	3348.93	11	2004	Planes	Italy
10339	2893	11	2004	Planes	Japan
10352	1661.22	12	2004	Planes	USA
10361	4277.35	12	2004	Planes	Australia
10373	2502.9	1	2005	Planes	Finland
10386	3801.6	3	2005	Planes	Spain
10398	3144.96	3	2005	Planes	France
10401	2031.4	4	2005	Planes	USA
10416	2674.17	5	2005	Planes	Italy
10106	2526.72	2	2003	Planes	Italy
10119	1348.76	4	2003	Planes	Austria
10131	875.91	6	2003	Planes	USA
10143	1874.05	8	2003	Planes	USA
10155	1671.44	10	2003	Planes	Finland
10167	1668.4	10	2003	Planes	Sweden
10178	2301.75	11	2003	Planes	France
10186	1459.92	11	2003	Planes	UK
10197	1209.59	11	2003	Planes	Spain
10209	2145.12	1	2004	Planes	USA
10222	1416.39	2	2004	Planes	USA
10249	1843.52	5	2004	Planes	USA
10262	1199.31	6	2004	Planes	Spain
10274	1875.2	7	2004	Planes	USA
10283	2477.23	8	2004	Planes	Canada
10296	948.99	9	2004	Planes	Germany
10307	1823.42	10	2004	Planes	USA
10316	1485.8	11	2004	Planes	UK
10329	3789.72	11	2004	Planes	USA
10339	2060.37	11	2004	Planes	Japan
10352	2579.36	12	2004	Planes	USA
10361	2189.6	12	2004	Planes	Australia
10373	1624.25	1	2005	Planes	Finland
10386	4357.5	3	2005	Planes	Spain
10398	1367.48	3	2005	Planes	France
10400	1122.4	4	2005	Planes	USA
10415	2419.62	5	2005	Planes	Australia
10105	1419.5	2	2003	Ships	Denmark
10117	2184	4	2003	Ships	Singapore
10129	2079.04	6	2003	Ships	UK
10142	1724.97	8	2003	Ships	USA
10153	3003	9	2003	Ships	Spain
10167	1846.42	10	2003	Ships	Sweden
10177	2009.2	11	2003	Ships	Spain
10185	1804.04	11	2003	Ships	USA
10197	2109.66	11	2003	Ships	Spain
10208	2682.96	1	2004	Ships	France
10222	2280.24	2	2004	Ships	USA
10232	1192.56	3	2004	Ships	UK
10248	1506.96	5	2004	Ships	USA
10261	1472.62	6	2004	Ships	Canada
10273	1696.82	7	2004	Ships	Belgium
10283	1693.56	8	2004	Ships	Canada
10293	1921.92	9	2004	Ships	Italy
10306	2082.85	10	2004	Ships	UK
10315	2227.6	10	2004	Ships	France
10327	3209.38	11	2004	Ships	Denmark
10337	4080.72	11	2004	Ships	USA
10350	2244.4	12	2004	Ships	Spain
10373	3978.51	1	2005	Ships	Finland
10386	5417.57	3	2005	Ships	Spain
10397	2116.16	3	2005	Ships	France
10414	3079.44	5	2005	Ships	USA
